구분(1),구분(2),구분(3),구분(4),2023.03,2023.04,2023.05,2023.06,2023.07,2023.08
도시대기,경남,김해,삼방동,45,55,29,20,17,17
도시대기,경남,김해,장유동,53,55,33,24,24,22
도시대기,경남,김해,진영읍,57,62,36,27,26,25
도시대기,경남,양산,북부동,43,46,27,21,23,20
도시대기,경남,양산,삼호동,61,63,33,23,23,20
도시대기,경남,양산,물금읍,58,55,30,21,19,18
도시대기,경남,거제,아주동,45,52,27,17,17,16
도시대기,경남,거제,고현동,48,57,27,18,16,16
도시대기,경남,사천,사천읍,47,57,34,22,21,-
도시대기,경남,사천,향촌동,49,61,33,19,18,17
도시대기,경남,밀양,내일동,46,55,29,22,20,17
도시대기,경남,통영,무전동,49,61,33,20,18,18
도시대기,경남,고성,고성읍,48,61,32,20,17,18
도시대기,경남,거창,거창읍,54,55,32,22,21,22
도시대기,경남,함안,가야읍,44,50,28,19,18,19
도시대기,경남,함양,함양읍,48,52,30,19,19,20
도시대기,경남,남해,남해읍,43,54,28,20,16,18
도시대기,경남,산청,산청읍,51,64,-,-,-,18
도시대기,경남,의령,의령읍,42,48,28,20,21,18
도시대기,경남,창녕,창녕읍,48,52,32,25,26,22
도시대기,경남,합천,합천읍,52,59,36,25,28,24
도시대기,제주,제주,이도동,66,72,42,22,17,18
도시대기,제주,제주,연동,64,70,35,20,17,18
도시대기,제주,제주,조천읍,63,66,35,35,19,20
도시대기,제주,제주,한림읍,56,58,33,21,18,20
도시대기,제주,제주,화북동,55,63,29,20,17,18
도시대기,제주,제주,애월읍,59,61,30,20,15,17
도시대기,제주,서귀포,동홍동,52,60,37,25,26,19
도시대기,제주,서귀포,성산읍,57,67,37,24,22,24
도시대기,제주,서귀포,대정읍,51,58,33,22,26,21
도시대기,제주,서귀포,남원읍,46,57,27,21,19,22
도시대기,제주,서귀포,강정동,45,55,32,18,24,22
국가배경농도,인천,옹진군,백령도,55,72,40,22,23,18
국가배경농도,인천,옹진군,연평도,57,62,40,28,24,18
국가배경농도,인천,옹진군,울도,62,73,38,21,20,17
국가배경농도,충남,보령,외연도,58,77,36,19,16,15
국가배경농도,전남,영광,안마도,58,74,30,17,20,19
국가배경농도,전남,신안,홍도,55*,70,30,17,18,22
국가배경농도,전남,신안,가거도,53,70,28*,15,14*,18
국가배경농도,전북,군산,말도,62,74,37,22,19**,23
국가배경농도,경북,울릉군,태하리,56,65,31,19,18,17
국가배경농도,제주,제주,고산리,56,61,34,16*,22,22
교외대기,인천,강화군,석모리,63,65,36,21,18,15*
교외대기,인천,옹진군,덕적도,61,66,36,20,20,17
교외대기,경기,이천,설성면,79,73,46,40,33,28
교외대기,경기,파주,파주,66,68,37,32,21,17*
교외대기,경기,포천,관인면,62,57,33,23,24,16*
교외대기,경기,연천,연천(DMZ),81,74,35,22,18,18
교외대기,강원,양구,방산면,51,52,31,19,23,14
교외대기,강원,고성,간성읍,58,71,41,25,25,14
교외대기,강원,고성,인제(DMZ),61,68,45,31,35,21
교외대기,강원,고성,고성(DMZ),57,69,37,21,21,12
교외대기,강원,정선,북평면,57,72,39,27,24,17
교외대기,강원,횡성,치악산,50,49,28,22,17,14
교외대기,강원,철원,철원(DMZ),64,60,36,27,25,15
교외대기,강원,화천,화천(DMZ),72,71,35,27,26,15
교외대기,충북,괴산,청천면,60,63,28,23,19,16
교외대기,충북,음성,금왕,74,74,37,29,22,32
교외대기,충남,태안,파도리,67*,76,42,32,26,28
교외대기,충남,공주,사곡면,59,66,30,23,20,22
교외대기,전북,임실,운암면,62,49,24,27,16,15
교외대기,전북,부안,새만금,61,67,32,19,18,21
교외대기,전남,화순,송단리,46,49,26,16,14,15
교외대기,경북,영덕,강구면,55,64,32,24,22,17
교외대기,경북,영천,화북면,57,65,31,23,21,14*
교외대기,경북,의성,안계면,54,64,29,20,20,18
교외대기,경남,창원,대산면,56,57,30,21,23,19*
교외대기,경남,거제,저구리,49,57,26,14,12,12
교외대기,경남,거창,남상면,57,62,34,24,21,18
도로변대기,서울,서울,한강대로,81,78,49,37,32,27
도로변대기,서울,서울,청계천로,70,65,42,36,35,27
도로변대기,서울,서울,종로,63,58,40,29,27,22
도로변대기,서울,서울,홍릉로,66,61,40,29,28,23
도로변대기,서울,서울,신촌로,76,69,44,34,30,25
도로변대기,서울,서울,영등포로,71,65,41,32,29,24
도로변대기,서울,서울,도산대로,80,73,43,31,25,21
도로변대기,서울,서울,천호대로,70,64,40,30,26,22
도로변대기,서울,서울,강남대로,80,73,42,30,23,17
도로변대기,서울,서울,강변북로,78,69,42,31,26,20
도로변대기,서울,서울,화랑로,68,66,43,31,30,25
도로변대기,서울,서울,공항대로,73,69,43,31,28,23
도로변대기,서울,서울,동작대로,68,60,41,32,29,25
도로변대기,서울,서울,정릉로,68,63,41,33,34,25
도로변대기,서울,서울,시흥대로,72,66,43,33,29,26
도로변대기,서울,서울,시도평균,72,67,42,32,29,23
도로변대기,부산,부산,온천동,60,64,40,30,25,22
도로변대기,부산,부산,초량동,57,63,36,27,24,20
도로변대기,부산,부산,삼락동,56,61,32,21,22,22
도로변대기,부산,부산,시도평균,58,63,36,26,24,21
도로변대기,대구,대구,평리동,65,67,36,25,24,18
도로변대기,대구,대구,이곡동,66,67,37,26,24,19
도로변대기,대구,대구,충혼탑,81**,68,33,23,25,17
도로변대기,대구,대구,시도평균,67*,67,36,25,24,18
도로변대기,인천,인천,석바위,74,71,46,31,29,25
도로변대기,인천,인천,부평역,78,76,54,37,35,32
도로변대기,인천,인천,송현,71,67,44,33,33,28
도로변대기,인천,인천,서해,86,84,55,34,32,28
도로변대기,인천,인천,남동,82,77,49,32,28,23
도로변대기,인천,인천,중봉,71,68,48,33,32,25
도로변대기,인천,인천,시도평균,77,74,49,33,31,27
도로변대기,광주,광주,치평동,75,73,40,29,21,21
도로변대기,광주,광주,운암동,80,71,37,29,19,22
도로변대기,광주,광주,시도평균,77,72,38,29,20,21
도로변대기,대전,대전,대흥동1,72,72,37,26,23,23
도로변대기,대전,대전,월평동,68,72,38,27,22,22
도로변대기,대전,대전,시도평균,70,72,37,27,23,22
도로변대기,울산,울산,신정로,55,57,32,22,23,20
도로변대기,울산,울산,북부순환도로,54,56,33,21,24,21
도로변대기,울산,울산,시도평균,55,57,32,22,24,20
도로변대기,세종,세종,보람동,70,72,35,27,20,22
도로변대기,경기,수원,경수대로(동수원),83,79,50,36,29,24
도로변대기,경기,성남,성남대로(모란역),71,66,41,33,30,25
도로변대기,경기,성남,대왕판교로(백현동),72,64,39,28,27,23
도로변대기,경기,안산,중앙대로(고잔동),74,74,45,35,33,30
도로변대기,경기,고양,백마로(마두역),81,80,51,41,34,27
도로변대기,경기,시흥,서해안로,79,74,47,32,30,25
도로변대기,경기,부천,송내대로(중동),82,76,48,33,25,21
도로변대기,경기,남양주,경춘로,86,78,49,36,31,25
도로변대기,경기,용인,중부대로(구갈동),79,71,42,27,24,20
도로변대기,경기,김포,한강로,78,76,45,35,30,22
도로변대기,경기,오산,금암로(신장동),81,76,43,31,29,25
도로변대기,경기,시도평균,소계,79,74,45,33,29,24
도로변대기,강원,춘천,온의동,72,58,38,24,23,17
도로변대기,충북,청주,복대동,78,76,43,37,29,30
도로변대기,충남,천안,성성동,80,83,50,41,32,31
도로변대기,충남,당진,복운리,81,81,49,29,24,25
도로변대기,충남,아산,장재리,84,82,41,27,22,21
도로변대기,충남,시도평균,소계,82,82,47,32,26,26
도로변대기,전북,전주,서신동,67,61,36,27,19,20
도로변대기,전북,익산,금마면,69,69,39,32,24,24
도로변대기,전북,시도평균,소계,68,65,37,29,21,22
도로변대기,경북,포항,우현동,52,55,35,25,24,20
도로변대기,경남,창원,삼진로,47,56,31,20,18,17
도로변대기,경남,창원,반송로,46,49,30,22,24,21
도로변대기,경남,김해,김해대로,56,60,38,25,26,24
도로변대기,경남,시도평균,소계,50,55,33,23,23,21
도로변대기,제주,제주,노형로,65,67,36,22,18,20
