0,韓 금융의 글로벌 진출 과제와 방향은?…EBN 제2회 금융포럼 개최,https://www.ebn.co.kr/news/view/1617574/?sc=Naver,https://www.ebn.co.kr/news/view/1617574/?sc=Naver,이날 포럼에서 이충열 고려<b>대학교</b> 세종캠퍼스 경제통계학부 교수가 ‘한국 금융회사의 해외진출 현황과... 서지용 <b>상명대</b>학교 교수는 ‘여신업계 해외 성공 사례’를 중심으로 주제발표에 나섰다. 서 교수는... ,"Thu, 28 Mar 2024 14:50:00 +0900"
,title,originallink,link,description,pubDate
0,"<b>상명대</b> 한국언어문화전공, 해외 5개 대학과 언어문화교류 활발",http://www.chungnamilbo.co.kr/news/articleView.html?idxno=763844,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=763844,"다이남<b>대학교</b>로 총 64명의 학생이 참여하고 있다. 참<b>여대</b>학의 확대는, 지난해 <b>상명대</b> 한국언어문화전공 이희영 교수와 백석예술<b>대학교</b> 소속 한정희 교수가 공동으로 중앙 유라시아 한국학 국제학술대회에서 &quot;대학 간... ","Thu, 28 Mar 2024 14:48:00 +0900"
,title,originallink,link,description,pubDate
0,삼성 반도체 보조금 발표 임박한 美…세액 공제에 그친 韓,http://www.newsworks.co.kr/news/articleView.html?idxno=748121,http://www.newsworks.co.kr/news/articleView.html?idxno=748121,"이종환 <b>상명대</b> 시스템반도체공학과 교수는 &quot;미국이 삼성전자에 추가 투자를 요구할 것이라는 예상이 나오고 있는데, 삼성전자는 유리한 방향을 선택하면 된다&quot;며 &quot;삼성전자에게 미국은 매력적인 시장이다. 현지에... ","Thu, 28 Mar 2024 14:40:00 +0900"
,title,originallink,link,description,pubDate
0,해외심사위원 위촉으로 해외시장 진출까지 돕는다...2024젊은안무자창작공연,https://www.joongang.co.kr/article/25238620,https://n.news.naver.com/mnews/article/353/0000047578?sid=102,"사단법인 대한무용협회(이사장 조남규 <b>상명대</b>학교 교수)가 주최하는 2024젊은안무자창작공연이 4월 24일(수), 4월 26일(금), 4월 28일(일), 5월 1일(수)에 걸쳐 대학로예술극장 소극장에서 열린다. 젊은안무자창작공연은... ","Thu, 28 Mar 2024 14:34:00 +0900"
,title,originallink,link,description,pubDate
0,"[주총현장] '거래 정지' 태영건설, 최금락·최진국 각자 대표이사 선임",http://www.dailyimpact.co.kr/news/articleView.html?idxno=113781,http://www.dailyimpact.co.kr/news/articleView.html?idxno=113781,감사위원에는 양세정 <b>상명대</b> 경제금융학부 교수를 선임했다. 정관상 발행 주식 총수를 기존 2억5760만주에서 60억주로 확대하는 안건도 통과됐다. 이에 대해 업계에서는 유상증자를 염두에 둔 것으로 보고 있다. 이외에도... ,"Thu, 28 Mar 2024 14:18:00 +0900"
,title,originallink,link,description,pubDate
0,"AI 소비자화 시대, 미래지향적 클라우드 전략 세워야 (종합)[AI&amp;CLOUD 2024]",https://it.chosun.com/news/articleView.html?idxno=2023092112616,https://it.chosun.com/news/articleView.html?idxno=2023092112616,"오후 마지막 세션으로 진행된 패널토의에서 서광규 <b>상명대</b> 교수는 &quot;AI는 파괴적 기술 중 하나로 규제와... 윤종영 국민<b>대학교</b> 소프트웨어융합<b>대학교</b> 교수가 좌장을 맡고 패널로 김우성 한국딜로이트 그룹 전무, 임현주... ","Thu, 28 Mar 2024 13:42:00 +0900"
,title,originallink,link,description,pubDate
0,"[펜앤 인터뷰] 정혁진 &quot;말로는 개혁,뚜껑 열어보니 '50억 클럽당'...조국혁신...",http://www.pennmike.com/news/articleView.html?idxno=78670,http://www.pennmike.com/news/articleView.html?idxno=78670,"그에 따르면 ▲1번 박은정(검사출신 변호사) ▲2번 조국(교수) ▲3번 이해민(구글 시니어 매니저), 남편은 <b>상명대</b> 교수 ▲4번 신장식(변호사) ▲5번 김선민(의사) ▲6번 김준형(교수, 국립외교원장 맡음) ▲8번 황운하... ","Thu, 28 Mar 2024 13:18:00 +0900"
,title,originallink,link,description,pubDate
0,‘워크아웃’ 태영건설 주총...“빠른 시일 내 경영 정상화” 약속,https://cwn.kr/article/1065585311199742,https://cwn.kr/article/1065585311199742,또 감사위원에는 양세정 <b>상명대</b> 경제금융학부 교수를 영입했다. 대표이사 선임과 감사위원 선임 외에도 이날 주주총회에선 △재무제표 및 연결재무제표 승인의 건 △ 정관 일부 변경의 건 △이사 보수 한도 승인의 건... ,"Thu, 28 Mar 2024 13:12:00 +0900"
,title,originallink,link,description,pubDate
0,[르포] 버스노조 총파업에 시민 불편 호소 &quot;택시도 안잡혀 걸어가&quot;,http://www.m-i.kr/news/articleView.html?idxno=1106063,http://www.m-i.kr/news/articleView.html?idxno=1106063,<b>상명대</b> 대학원생 한모씨(29세‧남)는 &quot;학교가 역세권이 아니라 버스를 타야 하는데 시내 버스 운행이 중단되면서 경복궁역에서부터 걸어가야 할 판&quot;이라며 &quot;택시도 안잡혀 학교까지 40분에서 한시간정도 걸릴텐데 비까지... ,"Thu, 28 Mar 2024 12:02:00 +0900"
,title,originallink,link,description,pubDate
0,"'워크아웃' 태영건설, 정기주총 개최…&quot;의안 이견없이 승인&quot;",http://news.tf.co.kr/read/economy/2086577.htm,https://n.news.naver.com/mnews/article/629/0000276931?sid=101,"최진국 사장은 1957년생으로 서울과학기술<b>대학교</b>와 연세대 대학원을 졸업하고 1982년 태영건설에 입사, 2005년... 또 감사위원에는 양세정 <b>상명대</b> 경제금융학부 교수를 영입했다. 대표이사 선임과 감사위원 선임 외에도... ","Thu, 28 Mar 2024 11:18:00 +0900"
,title,originallink,link,description,pubDate
0,"죽음에 대한 성찰, 어떻게 죽음을 이해할 것인가?",http://www.breaknews.com/1023622,http://www.breaknews.com/1023622,"경희대, 경기대, 명지대, <b>상명대</b>, 강남대, 홍익대 등에서 강의를 했다. 현재는 가천대에서 강의를 하고 있다. 주요 관심사는 독일 관념론, 독일 초기 낭만주의, 프랑스 현상학... ","Thu, 28 Mar 2024 10:52:00 +0900"
,title,originallink,link,description,pubDate
0,[JOA의 핫피플 &amp; 아트(22)] 이길래 조각가,http://jmagazine.joins.com/monthly/view/339420,http://jmagazine.joins.com/monthly/view/339420,"트럭에 가득 실린 동파이프 원형 배열에서 영감 이길래는 경희<b>대학교</b>에서 조소를 전공하고, 동 대학원에서... 단국대, <b>상명대</b> 등에서 20여 년간 강의하면서 [포토닷], [디지털카메라매거진], [미술세계], [월간중앙] 등에... ","Thu, 28 Mar 2024 09:20:00 +0900"
,title,originallink,link,description,pubDate
0,"&quot;AI·클라우드, 글로벌 경쟁은 필연&quot; [AI&amp;CLOUD 2024]",https://it.chosun.com/news/articleView.html?idxno=2023092112627,https://it.chosun.com/news/articleView.html?idxno=2023092112627,소비자는 가장 좋은 서비스를 쓰기 마련입니다.&quot;(서광규 <b>상명대</b>학교 교수) 27일 서울시 중구 웨스틴조선... 좌장을 맡은 서광규 <b>상명대</b> 교수는 &quot;AI는 파괴적 기술(Disruptive Technology) 중 하나로 규제와 정책이 나왔을 때 그... ,"Thu, 28 Mar 2024 06:00:00 +0900"
,title,originallink,link,description,pubDate
